0 ; 0.0033333334 ; 0.0 ; 0.0033333334 ; 0.0
1 ; 0.0033333334 ; 0.0 ; 0.006666667 ; 0.0
2 ; 0.0033333334 ; 0.0 ; 0.01 ; 0.0
3 ; 0.0033333334 ; 0.0 ; 0.013333334 ; 0.0
4 ; 0.0033333334 ; 0.0 ; 0.016666668 ; 0.0
5 ; 0.0033333334 ; 0.0 ; 0.020000001 ; 0.0
6 ; 0.0033333334 ; 0.0 ; 0.023333335 ; 0.0
7 ; 0.0033333334 ; 0.0 ; 0.02666667 ; 0.0
8 ; 0.0033333334 ; 0.0 ; 0.030000003 ; 0.0
9 ; 0.0033333334 ; 0.0 ; 0.033333335 ; 0.0
10 ; 0.0033333334 ; 0.0 ; 0.03666667 ; 0.0
11 ; 0.0033333334 ; 0.0 ; 0.040000003 ; 0.0
12 ; 0.0033333334 ; 0.0 ; 0.043333337 ; 0.0
13 ; 0.0033333334 ; 0.0 ; 0.04666667 ; 0.0
14 ; 0.0033333334 ; 0.0 ; 0.050000004 ; 0.0
15 ; 0.0033333334 ; 0.0 ; 0.05333334 ; 0.0
16 ; 0.0033333334 ; 0.0 ; 0.056666672 ; 0.0
17 ; 0.0033333334 ; 0.0 ; 0.060000006 ; 0.0
18 ; 0.0033333334 ; 0.0 ; 0.06333334 ; 0.0
19 ; 0.0033333334 ; 0.0 ; 0.06666667 ; 0.0
20 ; 0.0033333334 ; 0.0 ; 0.07 ; 0.0
21 ; 0.0033333334 ; 0.0 ; 0.07333333 ; 0.0
22 ; 0.0033333334 ; 0.0 ; 0.07666666 ; 0.0
23 ; 0.0033333334 ; 0.0 ; 0.07999999 ; 0.0
24 ; 0.0033333334 ; 0.0 ; 0.08333332 ; 0.0
25 ; 0.0033333334 ; 0.0 ; 0.08666665 ; 0.0
26 ; 0.0033333334 ; 0.0 ; 0.08999998 ; 0.0
27 ; 0.0033333334 ; 0.0 ; 0.09333331 ; 0.0
28 ; 0.0033333334 ; 0.0 ; 0.09666664 ; 0.0
29 ; 0.0033333334 ; 0.0 ; 0.09999997 ; 0.0
30 ; 0.0033333334 ; 0.0 ; 0.1033333 ; 0.0
31 ; 0.0033333334 ; 0.0 ; 0.10666663 ; 0.0
32 ; 0.0033333334 ; 0.0 ; 0.10999996 ; 0.0
33 ; 0.0033333334 ; 0.0 ; 0.11333329 ; 0.0
34 ; 0.0033333334 ; 0.0 ; 0.11666662 ; 0.0
35 ; 0.0033333334 ; 0.0 ; 0.11999995 ; 0.0
36 ; 0.0033333334 ; 0.0 ; 0.12333328 ; 0.0
37 ; 0.0033333334 ; 0.0 ; 0.12666662 ; 0.0
38 ; 0.0033333334 ; 0.0 ; 0.12999995 ; 0.0
39 ; 0.0033333334 ; 0.0 ; 0.13333328 ; 0.0
40 ; 0.0033333334 ; 0.0 ; 0.13666661 ; 0.0
41 ; 0.0033333334 ; 0.0 ; 0.13999994 ; 0.0
42 ; 0.0033333334 ; 0.0 ; 0.14333327 ; 0.0
43 ; 0.0033333334 ; 0.0 ; 0.1466666 ; 0.0
44 ; 0.0033333334 ; 0.0 ; 0.14999993 ; 0.0
45 ; 0.0033333334 ; 0.0 ; 0.15333326 ; 0.0
46 ; 0.0033333334 ; 0.0 ; 0.15666659 ; 0.0
47 ; 0.0033333334 ; 0.0 ; 0.15999992 ; 0.0
48 ; 0.0033333334 ; 0.0 ; 0.16333325 ; 0.0
49 ; 0.0033333334 ; 0.0 ; 0.16666658 ; 0.0
50 ; 0.0033333334 ; 0.0 ; 0.16999991 ; 0.0
51 ; 0.0033333334 ; 0.0 ; 0.17333324 ; 0.0
52 ; 0.0033333334 ; 0.0 ; 0.17666657 ; 0.0
53 ; 0.0033333334 ; 0.0 ; 0.1799999 ; 0.0
54 ; 0.0033333334 ; 0.0 ; 0.18333323 ; 0.0
55 ; 0.0033333334 ; 0.0 ; 0.18666656 ; 0.0
56 ; 0.0033333334 ; 0.0 ; 0.1899999 ; 0.0
57 ; 0.0033333334 ; 0.0 ; 0.19333322 ; 0.0
58 ; 0.0033333334 ; 0.0 ; 0.19666655 ; 0.0
59 ; 0.0033333334 ; 0.0 ; 0.19999988 ; 0.0
60 ; 0.0033333334 ; 0.0 ; 0.20333321 ; 0.0
61 ; 0.0033333334 ; 0.0 ; 0.20666654 ; 0.0
62 ; 0.0033333334 ; 0.0 ; 0.20999987 ; 0.0
63 ; 0.0033333334 ; 0.0 ; 0.2133332 ; 0.0
64 ; 0.0033333334 ; 0.0 ; 0.21666653 ; 0.0
65 ; 0.0033333334 ; 0.0 ; 0.21999986 ; 0.0
66 ; 0.0033333334 ; 0.0 ; 0.2233332 ; 0.0
67 ; 0.0033333334 ; 0.0 ; 0.22666653 ; 0.0
68 ; 0.0033333334 ; 0.0 ; 0.22999986 ; 0.0
69 ; 0.0033333334 ; 0.0 ; 0.23333319 ; 0.0
70 ; 0.0033333334 ; 0.0 ; 0.23666652 ; 0.0
71 ; 0.0033333334 ; 0.0 ; 0.23999985 ; 0.0
72 ; 0.0033333334 ; 0.0 ; 0.24333318 ; 0.0
73 ; 0.0033333334 ; 0.0 ; 0.2466665 ; 0.0
74 ; 0.0033333334 ; 0.0 ; 0.24999984 ; 0.0
75 ; 0.0033333334 ; 0.0 ; 0.25333318 ; 0.0
76 ; 0.0033333334 ; 0.0 ; 0.2566665 ; 0.0
77 ; 0.0033333334 ; 0.0 ; 0.25999984 ; 0.0
78 ; 0.0033333334 ; 0.0 ; 0.26333317 ; 0.0
79 ; 0.0033333334 ; 0.0 ; 0.2666665 ; 0.0
80 ; 0.0033333334 ; 0.0 ; 0.26999983 ; 0.0
81 ; 0.0033333334 ; 0.0 ; 0.27333316 ; 0.0
82 ; 0.0033333334 ; 0.0 ; 0.2766665 ; 0.0
83 ; 0.0033333334 ; 0.0 ; 0.27999982 ; 0.0
84 ; 0.0033333334 ; 0.0 ; 0.28333315 ; 0.0
85 ; 0.0033333334 ; 0.0 ; 0.28666648 ; 0.0
86 ; 0.0033333334 ; 0.0 ; 0.2899998 ; 0.0
87 ; 0.0033333334 ; 0.0 ; 0.29333314 ; 0.0
88 ; 0.0033333334 ; 0.0 ; 0.29666647 ; 0.0
89 ; 0.0033333334 ; 0.0 ; 0.2999998 ; 0.0
90 ; 0.0033333334 ; 0.0 ; 0.30333313 ; 0.0
91 ; 0.0033333334 ; 0.0 ; 0.30666646 ; 0.0
92 ; 0.0033333334 ; 0.0 ; 0.3099998 ; 0.0
93 ; 0.0033333334 ; 0.0 ; 0.31333312 ; 0.0
94 ; 0.0033333334 ; 0.0 ; 0.31666645 ; 0.0
95 ; 0.0033333334 ; 0.0 ; 0.31999978 ; 0.0
96 ; 0.0033333334 ; 0.0 ; 0.3233331 ; 0.0
97 ; 0.0033333334 ; 0.0 ; 0.32666644 ; 0.0
98 ; 0.0033333334 ; 0.0 ; 0.32999977 ; 0.0
99 ; 0.0033333334 ; 0.0 ; 0.3333331 ; 0.0
100 ; 0.0033333334 ; 0.0 ; 0.33666644 ; 0.0
101 ; 0.0033333334 ; 0.0 ; 0.33999977 ; 0.0
102 ; 0.0033333334 ; 0.0 ; 0.3433331 ; 0.0
103 ; 0.0033333334 ; 0.0 ; 0.34666643 ; 0.0
104 ; 0.0033333334 ; 0.0 ; 0.34999976 ; 0.0
105 ; 0.0033333334 ; 0.0 ; 0.3533331 ; 0.0
106 ; 0.0033333334 ; 0.0 ; 0.35666642 ; 0.0
107 ; 0.0033333334 ; 0.0 ; 0.35999975 ; 0.0
